Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick,Moved_x,Moved_y
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,7.9,59,11,1,4,0,1,0,0,27:42,5,11,0.455,1,4,0.25,0,0,,0,4,2.0,WAS,H,2017-03-01,25-193,TOR,L (-9),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,10.3,60,15,3,5,0,0,2,1,32:22,7,13,0.538,0,0,,1,2,0.5,2,3,-1.0,WAS,A,2017-03-03,25-195,TOR,W (+8),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,13.6,61,14,8,5,0,0,1,3,37:25,5,11,0.455,2,4,0.5,2,2,1.0,1,4,8.0,MIL,A,2017-03-04,25-196,TOR,L (-7),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,6.4,62,11,4,5,1,0,3,2,32:02,4,11,0.364,1,6,0.167,2,2,1.0,0,5,13.0,NOP,A,2017-03-08,25-200,TOR,W (+7),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,18.5,63,15,8,2,4,0,1,3,34:35,6,11,0.545,1,3,0.333,2,2,1.0,2,0,-1.0,ATL,A,2017-03-10,25-202,TOR,L (-6),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,0.7,64,6,0,3,1,0,2,2,22:14,3,8,0.375,0,0,,0,0,,0,3,-13.0,MIA,A,2017-03-11,25-203,TOR,L (-15),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,6.1,65,9,4,1,0,0,1,0,25:51,4,10,0.4,1,4,0.25,0,0,,1,0,13.0,DAL,H,2017-03-13,25-205,TOR,W (+22),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,10.6,66,11,6,2,2,0,2,2,29:46,5,8,0.625,1,1,1.0,0,2,0.0,0,2,-30.0,OKC,H,2017-03-16,25-208,TOR,L (-21),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,5.6,67,9,6,7,0,1,3,4,35:40,3,10,0.3,1,5,0.2,2,2,1.0,0,7,20.0,DET,A,2017-03-17,25-209,TOR,W (+12),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,11.1,68,11,9,4,1,1,4,3,30:55,5,9,0.556,1,1,1.0,0,0,,1,3,9.0,IND,H,2017-03-19,25-211,TOR,W (+25),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,12.6,69,19,2,1,0,0,2,2,43:19,6,11,0.545,1,4,0.25,6,7,0.857,1,0,7.0,CHI,H,2017-03-21,25-213,TOR,W (+2),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,0.3,70,7,1,4,1,0,4,3,28:53,3,8,0.375,1,3,0.333,0,0,,0,4,-4.0,MIA,A,2017-03-23,25-215,TOR,W (+17),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,5.9,71,8,5,7,0,0,2,2,35:56,4,11,0.364,0,2,0.0,0,0,,3,4,7.0,DAL,A,2017-03-25,25-217,TOR,W (+8),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,15.4,72,15,13,6,0,1,5,3,28:32,6,10,0.6,1,1,1.0,2,4,0.5,1,5,11.0,ORL,H,2017-03-27,25-219,TOR,W (+19),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,19.8,73,18,5,7,2,2,1,2,34:54,8,14,0.571,2,4,0.5,0,0,,3,4,11.0,CHO,H,2017-03-29,25-221,TOR,L (-4),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,5.3,74,6,6,2,1,0,3,3,29:03,3,5,0.6,0,2,0.0,0,0,,0,2,0.0,IND,H,2017-03-31,25-223,TOR,W (+11),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,6.8,75,9,6,5,1,0,3,1,31:44,4,9,0.444,1,3,0.333,0,2,0.0,0,5,15.0,PHI,H,2017-04-02,25-225,TOR,W (+8),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,7.2,76,10,2,4,1,1,3,3,31:30,5,7,0.714,0,2,0.0,0,0,,0,4,-15.0,IND,A,2017-04-04,25-227,TOR,L (-18),1,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,9.5,77,15,1,5,1,1,2,1,27:06,6,14,0.429,2,6,0.333,1,1,1.0,1,4,1.0,DET,A,2017-04-05,25-228,TOR,W (+3),0,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,14.1,78,14,3,4,3,0,2,1,26:26,5,10,0.5,2,2,1.0,2,2,1.0,3,1,3.0,MIA,H,2017-04-07,25-230,TOR,W (+2),0,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,2.3,79,4,5,0,1,0,2,2,24:55,2,6,0.333,0,2,0.0,0,0,,0,0,3.0,NYK,A,2017-04-09,25-232,TOR,W (+13),0,2016-17,1.0,29.0,29.0,False,False
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca,5,Texas,https://www.basketball-reference.com/players/j/josepco01/gamelog/2017,-0.8,80,2,0,1,0,0,0,0,6:09,1,5,0.2,0,0,,0,0,,0,1,2.0,CLE,A,2017-04-12,25-235,TOR,W (+15),0,2016-17,1.0,29.0,29.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,7.8,1,10,8,5,1,0,2,2,37:46,3,13,0.231,1,5,0.2,3,3,1.0,1,4,2.0,DET,H,2016-10-26,30-215,TOR,W (+18),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,3.2,2,17,4,2,0,0,6,4,39:25,5,16,0.313,1,5,0.2,6,7,0.857,0,2,-9.0,CLE,H,2016-10-28,30-217,TOR,L (-3),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,23.0,3,29,7,5,3,0,3,4,35:37,10,20,0.5,1,5,0.2,8,10,0.8,0,5,7.0,DEN,H,2016-10-31,30-220,TOR,W (+3),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,13.2,4,18,2,1,4,0,3,2,35:37,7,13,0.538,3,6,0.5,1,2,0.5,0,1,4.0,WAS,A,2016-11-02,30-222,TOR,W (+10),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,10.5,5,13,5,8,3,3,5,3,41:16,4,15,0.267,2,8,0.25,3,3,1.0,4,4,11.0,MIA,H,2016-11-04,30-224,TOR,W (+9),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,15.5,6,15,10,4,2,1,0,3,39:22,5,16,0.313,3,10,0.3,2,3,0.667,1,3,9.0,SAC,H,2016-11-06,30-226,TOR,L (-5),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,14.1,7,19,13,9,0,1,5,4,42:46,6,20,0.3,5,11,0.455,2,2,1.0,2,7,5.0,OKC,A,2016-11-09,30-229,TOR,W (+10),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,18.3,8,19,6,8,2,1,0,5,35:34,7,16,0.438,2,8,0.25,3,3,1.0,1,7,12.0,CHO,A,2016-11-11,30-231,TOR,W (+2),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,12.3,9,16,6,6,0,0,2,3,40:48,7,15,0.467,0,5,0.0,2,2,1.0,3,3,18.0,NYK,H,2016-11-12,30-232,TOR,W (+11),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,27.1,10,28,9,5,4,0,1,3,39:43,11,23,0.478,4,8,0.5,2,2,1.0,3,2,8.0,CLE,A,2016-11-15,30-235,TOR,L (-4),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,16.9,11,24,5,5,3,0,4,3,37:34,6,17,0.353,3,6,0.5,9,12,0.75,2,3,-9.0,GSW,H,2016-11-16,30-236,TOR,L (-6),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,16.0,12,18,13,6,0,0,4,1,38:26,6,15,0.4,3,7,0.429,3,4,0.75,0,6,9.0,DEN,A,2016-11-18,30-238,TOR,W (+2),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,15.5,13,25,6,8,2,0,7,5,35:55,7,17,0.412,2,7,0.286,9,10,0.9,1,7,11.0,SAC,A,2016-11-20,30-240,TOR,L (-3),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,19.3,14,27,7,6,0,0,3,4,41:42,8,18,0.444,3,7,0.429,8,9,0.889,0,6,-6.0,LAC,A,2016-11-21,30-241,TOR,L (-8),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,12.3,15,17,9,1,1,0,3,3,35:43,6,15,0.4,2,7,0.286,3,4,0.75,1,0,4.0,HOU,A,2016-11-23,30-243,TOR,W (+13),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,17.0,16,19,6,5,2,0,2,1,37:05,7,15,0.467,4,8,0.5,1,1,1.0,1,4,5.0,MIL,A,2016-11-25,30-245,TOR,W (+6),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,24.9,17,24,8,4,1,0,3,0,31:32,7,9,0.778,6,6,1.0,4,5,0.8,0,4,15.0,PHI,H,2016-11-28,30-248,TOR,W (+27),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,27.6,18,29,8,3,2,0,2,4,37:08,8,13,0.615,4,7,0.571,9,10,0.9,0,3,1.0,MEM,H,2016-11-30,30-250,TOR,W (+15),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,21.5,19,24,7,4,1,0,4,1,30:34,8,12,0.667,6,9,0.667,2,2,1.0,0,4,18.0,LAL,H,2016-12-02,30-252,TOR,W (+33),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,19.6,20,17,8,8,0,1,1,4,31:10,6,9,0.667,3,5,0.6,2,2,1.0,1,7,34.0,ATL,H,2016-12-03,30-253,TOR,W (+44),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,22.4,21,24,9,3,1,0,2,2,40:16,7,14,0.5,4,9,0.444,6,7,0.857,1,2,-5.0,CLE,H,2016-12-05,30-255,TOR,L (-4),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,24.9,22,25,11,2,1,0,2,1,38:18,8,14,0.571,5,7,0.714,4,6,0.667,1,1,27.0,MIN,H,2016-12-08,30-258,TOR,W (+14),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,27.9,23,34,2,7,3,0,2,4,35:54,9,18,0.5,4,8,0.5,12,13,0.923,1,6,12.0,BOS,A,2016-12-09,30-259,TOR,W (+7),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,14.3,24,18,7,3,1,0,5,3,34:11,5,9,0.556,4,7,0.571,4,4,1.0,0,3,29.0,MIL,H,2016-12-12,30-262,TOR,W (+22),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,19.7,25,20,7,4,0,0,0,2,36:52,6,12,0.5,5,10,0.5,3,3,1.0,1,3,5.0,PHI,A,2016-12-14,30-264,TOR,W (+9),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,18.0,26,27,6,2,0,0,3,5,36:56,9,16,0.563,6,8,0.75,3,6,0.5,0,2,17.0,ATL,H,2016-12-16,30-266,TOR,L (-4),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,15.4,27,16,10,3,1,0,4,1,34:57,3,9,0.333,2,7,0.286,8,8,1.0,0,3,24.0,ORL,A,2016-12-18,30-268,TOR,W (+30),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,24.5,28,23,8,4,3,1,3,2,33:44,8,12,0.667,3,5,0.6,4,5,0.8,1,3,9.0,BRK,H,2016-12-20,30-270,TOR,W (+12),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,29.5,29,36,5,4,2,0,4,2,33:17,15,20,0.75,4,8,0.5,2,3,0.667,0,4,21.0,UTA,A,2016-12-23,30-273,TOR,W (+6),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,19.6,30,27,4,6,2,0,3,4,40:16,8,18,0.444,5,13,0.385,6,7,0.857,1,5,-8.0,POR,A,2016-12-26,30-276,TOR,W (+4),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,22.9,31,27,11,6,2,0,3,3,40:18,9,22,0.409,5,12,0.417,4,5,0.8,2,4,4.0,GSW,A,2016-12-28,30-278,TOR,L (-10),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,17.6,32,24,5,5,2,1,4,4,38:00,7,15,0.467,3,9,0.333,7,9,0.778,0,5,-9.0,PHO,A,2016-12-29,30-279,TOR,L (-8),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,37.4,33,41,7,9,0,0,4,3,39:02,12,16,0.75,6,7,0.857,11,11,1.0,1,8,12.0,LAL,A,2017-01-01,30-282,TOR,W (+9),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,0.9,34,6,2,4,0,0,1,3,29:10,2,9,0.222,0,7,0.0,2,2,1.0,0,4,-30.0,SAS,A,2017-01-03,30-284,TOR,L (-28),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,30.2,35,33,5,6,3,0,2,2,41:08,10,17,0.588,4,8,0.5,9,11,0.818,1,5,9.0,UTA,H,2017-01-05,30-286,TOR,W (+8),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,28.1,36,27,12,9,3,1,3,3,44:17,7,17,0.412,2,9,0.222,11,14,0.786,2,7,-3.0,CHI,A,2017-01-07,30-288,TOR,L (-5),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,12.2,37,12,6,5,4,0,3,3,39:47,2,7,0.286,1,3,0.333,7,10,0.7,0,5,-4.0,HOU,H,2017-01-08,30-289,TOR,L (-7),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,22.6,38,24,9,4,2,1,4,3,42:14,7,12,0.583,5,6,0.833,5,8,0.625,1,3,7.0,BOS,H,2017-01-10,30-291,TOR,W (+8),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,19.8,39,20,6,6,2,2,3,1,35:30,8,14,0.571,3,7,0.429,1,2,0.5,2,4,20.0,BRK,H,2017-01-13,30-294,TOR,W (+19),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,18.8,40,16,9,4,1,1,1,1,28:27,6,10,0.6,2,5,0.4,2,3,0.667,0,4,35.0,NYK,H,2017-01-15,30-296,TOR,W (+15),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,17.7,41,24,4,4,5,0,5,6,39:49,5,13,0.385,3,8,0.375,11,16,0.688,3,1,-3.0,PHI,A,2017-01-18,30-299,TOR,L (-5),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,15.4,42,24,3,1,1,0,1,3,34:23,7,18,0.389,3,10,0.3,7,7,1.0,0,1,-22.0,CHO,A,2017-01-20,30-301,TOR,L (-35),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,7.5,43,15,6,4,1,0,2,4,37:17,5,17,0.294,1,9,0.111,4,5,0.8,0,4,-8.0,PHO,H,2017-01-22,30-303,TOR,L (-12),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,13.5,44,30,2,3,0,1,5,4,41:45,9,23,0.391,1,7,0.143,11,12,0.917,0,3,-8.0,SAS,H,2017-01-24,30-305,TOR,L (-2),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,27.6,45,29,8,4,1,1,0,1,39:49,11,21,0.524,4,10,0.4,3,3,1.0,2,2,2.0,MEM,A,2017-01-25,30-306,TOR,L (-2),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,26.3,46,32,6,3,1,0,2,1,38:45,9,18,0.5,3,6,0.5,11,14,0.786,2,1,20.0,MIL,H,2017-01-27,30-308,TOR,W (+16),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,26.5,47,33,8,5,1,0,4,2,38:23,9,18,0.5,6,9,0.667,9,12,0.75,1,4,10.0,ORL,H,2017-01-29,30-310,TOR,L (-1),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,25.9,48,33,10,4,0,0,3,3,44:51,11,21,0.524,6,14,0.429,5,7,0.714,0,4,9.0,NOP,H,2017-01-31,30-312,TOR,W (+2),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,24.3,49,32,5,2,2,0,3,2,37:54,12,20,0.6,4,11,0.364,4,6,0.667,0,2,-2.0,BOS,A,2017-02-01,30-313,TOR,L (-5),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,9.5,50,18,7,5,0,1,2,5,42:12,5,20,0.25,2,11,0.182,6,6,1.0,1,4,-8.0,ORL,A,2017-02-03,30-315,TOR,L (-8),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,15.6,51,15,11,10,1,0,2,4,39:21,5,13,0.385,0,5,0.0,5,6,0.833,0,10,5.0,BRK,A,2017-02-05,30-317,TOR,W (+8),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,20.2,52,24,8,4,0,0,2,3,38:25,6,14,0.429,5,8,0.625,7,7,1.0,0,4,4.0,LAC,H,2017-02-06,30-318,TOR,W (+9),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,10.8,53,20,5,2,1,0,3,2,36:37,6,19,0.316,4,13,0.308,4,5,0.8,2,0,-8.0,MIN,A,2017-02-08,30-320,TOR,L (-3),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,13.0,54,15,5,6,1,1,2,4,36:06,5,10,0.5,4,6,0.667,1,2,0.5,0,6,2.0,DET,H,2017-02-12,30-324,TOR,L (-1),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,11.0,55,22,4,3,1,0,5,5,37:44,8,17,0.471,4,11,0.364,2,2,1.0,0,3,-4.0,CHI,A,2017-02-14,30-326,TOR,L (-11),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,15.0,56,21,6,6,1,0,1,3,40:38,8,20,0.4,4,11,0.364,1,1,1.0,0,6,10.0,CHO,H,2017-02-15,30-327,TOR,W (+5),1,2016-17,1.0,24.0,24.0,False,False
7,Kyle Lowry,PG,6-0,196,"March 25, 1986",us,10,Villanova,https://www.basketball-reference.com/players/l/lowryky01/gamelog/2017,27.1,57,27,10,5,2,0,2,2,41:49,9,16,0.563,2,5,0.4,7,7,1.0,0,5,5.0,DET,A,2017-04-05,31-011,TOR,W (+3),1,2016-17,1.0,24.0,24.0,False,False
